Year,Jury or Televoting,From country,To country,Points
2017,J,Norway,Azerbaijan,0
2017,J,Norway,Belarus,0
2017,J,Norway,Belgium,0
2017,J,Norway,Bulgaria,12
2017,J,Norway,Croatia,0
2017,J,Norway,Cyprus,0
2017,J,Norway,Denmark,8
2017,J,Norway,France,0
2017,J,Norway,Germany,0
2017,J,Norway,Greece,0
2017,J,Norway,Hungary,0
2017,J,Norway,Israel,5
2017,J,Norway,Italy,7
2017,J,Norway,Moldova,2
2017,J,Norway,Poland,0
2017,J,Norway,Portugal,10
2017,J,Norway,Romania,0
2017,J,Norway,Spain,0
2017,J,Norway,Sweden,6
2017,J,Norway,The Netherlands,4
2017,J,Norway,Ukraine,0
2017,J,Norway,United Kingdom,1
2017,J,Poland,Armenia,2
2017,J,Poland,Australia,7
2017,J,Poland,Austria,0
2017,J,Poland,Azerbaijan,1
2017,J,Poland,Belarus,0
2017,J,Poland,Belgium,10
2017,J,Poland,Bulgaria,6
2017,J,Poland,Croatia,0
2017,J,Poland,Cyprus,0
2017,J,Poland,Denmark,0
2017,J,Poland,France,0
2017,J,Poland,Germany,0
2017,J,Poland,Greece,0
2017,J,Poland,Hungary,0
2017,J,Poland,Israel,0
2017,J,Poland,Italy,0
2017,J,Poland,Moldova,0
2017,J,Poland,Norway,3
2017,J,Poland,Portugal,12
2017,J,Poland,Romania,0
2017,J,Poland,Spain,0
2017,J,Poland,Sweden,4
2017,J,Poland,The Netherlands,8
2017,J,Poland,Ukraine,0
2017,J,Poland,United Kingdom,5
2017,J,Portugal,Armenia,0
2017,J,Portugal,Australia,5
2017,J,Portugal,Austria,10
2017,J,Portugal,Azerbaijan,12
2017,J,Portugal,Belarus,0
2017,J,Portugal,Belgium,8
2017,J,Portugal,Bulgaria,0
2017,J,Portugal,Croatia,0
2017,J,Portugal,Cyprus,1
2017,J,Portugal,Denmark,0
2017,J,Portugal,France,4
2017,J,Portugal,Germany,0
2017,J,Portugal,Greece,0
2017,J,Portugal,Hungary,0
2017,J,Portugal,Israel,0
2017,J,Portugal,Italy,0
2017,J,Portugal,Moldova,6
2017,J,Portugal,Norway,2
2017,J,Portugal,Poland,0
2017,J,Portugal,Romania,0
2017,J,Portugal,Spain,0
2017,J,Portugal,Sweden,7
2017,J,Portugal,The Netherlands,3
2017,J,Portugal,Ukraine,0
2017,J,Portugal,United Kingdom,0
2017,J,Romania,Armenia,0
2017,J,Romania,Australia,4
2017,J,Romania,Austria,1
2017,J,Romania,Azerbaijan,0
2017,J,Romania,Belarus,0
2017,J,Romania,Belgium,0
2017,J,Romania,Bulgaria,10
2017,J,Romania,Croatia,3
2017,J,Romania,Cyprus,0
2017,J,Romania,Denmark,5
2017,J,Romania,France,0
2017,J,Romania,Germany,0
2017,J,Romania,Greece,0
2017,J,Romania,Hungary,0
2017,J,Romania,Israel,2
2017,J,Romania,Italy,0
2017,J,Romania,Moldova,8
2017,J,Romania,Norway,0
2017,J,Romania,Poland,0
2017,J,Romania,Portugal,6
2017,J,Romania,Spain,0
2017,J,Romania,Sweden,7
2017,J,Romania,The Netherlands,12
2017,J,Romania,Ukraine,0
2017,J,Romania,United Kingdom,0
2017,J,San Marino,Armenia,4
2017,J,San Marino,Australia,0
2017,J,San Marino,Austria,0
2017,J,San Marino,Azerbaijan,5
2017,J,San Marino,Belarus,0
2017,J,San Marino,Belgium,8
2017,J,San Marino,Bulgaria,2
2017,J,San Marino,Croatia,0
2017,J,San Marino,Cyprus,0
2017,J,San Marino,Denmark,0
2017,J,San Marino,France,0
2017,J,San Marino,Germany,0
2017,J,San Marino,Greece,0
2017,J,San Marino,Hungary,0
2017,J,San Marino,Israel,0
2017,J,San Marino,Italy,3
2017,J,San Marino,Moldova,0
2017,J,San Marino,Norway,10
2017,J,San Marino,Poland,1
2017,J,San Marino,Portugal,12
2017,J,San Marino,Romania,0
2017,J,San Marino,Spain,0
2017,J,San Marino,Sweden,0
2017,J,San Marino,The Netherlands,7
2017,J,San Marino,Ukraine,0
2017,J,San Marino,United Kingdom,6
2017,J,Serbia,Armenia,5
2017,J,Serbia,Australia,3
2017,J,Serbia,Austria,4
2017,J,Serbia,Azerbaijan,0
2017,J,Serbia,Belarus,0
2017,J,Serbia,Belgium,0
2017,J,Serbia,Bulgaria,6
2017,J,Serbia,Croatia,0
2017,J,Serbia,Cyprus,0
2017,J,Serbia,Denmark,0
2017,J,Serbia,France,0
2017,J,Serbia,Germany,0
2017,J,Serbia,Greece,0
2017,J,Serbia,Hungary,10
2017,J,Serbia,Israel,1
2017,J,Serbia,Italy,8
2017,J,Serbia,Moldova,7
2017,J,Serbia,Norway,0
2017,J,Serbia,Poland,0
2017,J,Serbia,Portugal,12
2017,J,Serbia,Romania,0
2017,J,Serbia,Spain,0
2017,J,Serbia,Sweden,2
2017,J,Serbia,The Netherlands,0
2017,J,Serbia,Ukraine,0
2017,J,Serbia,United Kingdom,0
2017,J,Slovenia,Armenia,3
2017,J,Slovenia,Australia,7
2017,J,Slovenia,Austria,0
2017,J,Slovenia,Azerbaijan,0
2017,J,Slovenia,Belarus,0
2017,J,Slovenia,Belgium,5
2017,J,Slovenia,Bulgaria,8
2017,J,Slovenia,Croatia,0
2017,J,Slovenia,Cyprus,0
2017,J,Slovenia,Denmark,0
2017,J,Slovenia,France,0
2017,J,Slovenia,Germany,0
2017,J,Slovenia,Greece,0
2017,J,Slovenia,Hungary,0
2017,J,Slovenia,Israel,0
2017,J,Slovenia,Italy,2
2017,J,Slovenia,Moldova,0
2017,J,Slovenia,Norway,0
2017,J,Slovenia,Poland,4
2017,J,Slovenia,Portugal,12
2017,J,Slovenia,Romania,0
2017,J,Slovenia,Spain,0
2017,J,Slovenia,Sweden,6
2017,J,Slovenia,The Netherlands,1
2017,J,Slovenia,Ukraine,0
2017,J,Slovenia,United Kingdom,10
2017,J,Spain,Armenia,0
2017,J,Spain,Australia,8
2017,J,Spain,Austria,3
2017,J,Spain,Azerbaijan,0
2017,J,Spain,Belarus,0
2017,J,Spain,Belgium,4
2017,J,Spain,Bulgaria,6
2017,J,Spain,Croatia,0
2017,J,Spain,Cyprus,0
2017,J,Spain,Denmark,0
2017,J,Spain,France,0
2017,J,Spain,Germany,0
2017,J,Spain,Greece,2
2017,J,Spain,Hungary,0
2017,J,Spain,Israel,0
2017,J,Spain,Italy,10
2017,J,Spain,Moldova,7
2017,J,Spain,Norway,0
2017,J,Spain,Poland,0
2017,J,Spain,Portugal,12
2017,J,Spain,Romania,0
2017,J,Spain,Sweden,5
2017,J,Spain,The Netherlands,1
2017,J,Spain,Ukraine,0
2017,J,Spain,United Kingdom,0
2017,J,Sweden,Armenia,0
2017,J,Sweden,Australia,10
2017,J,Sweden,Austria,4
2017,J,Sweden,Azerbaijan,0
2017,J,Sweden,Belarus,0
2017,J,Sweden,Belgium,1
2017,J,Sweden,Bulgaria,7
2017,J,Sweden,Croatia,0
2017,J,Sweden,Cyprus,2
2017,J,Sweden,Denmark,5
2017,J,Sweden,France,0
2017,J,Sweden,Germany,0
2017,J,Sweden,Greece,0
2017,J,Sweden,Hungary,0
2017,J,Sweden,Israel,0
2017,J,Sweden,Italy,6
2017,J,Sweden,Moldova,8
2017,J,Sweden,Norway,0
2017,J,Sweden,Poland,0
2017,J,Sweden,Portugal,12
2017,J,Sweden,Romania,0
2017,J,Sweden,Spain,0
2017,J,Sweden,The Netherlands,3
2017,J,Sweden,Ukraine,0
2017,J,Sweden,United Kingdom,0
2017,J,Switzerland,Armenia,0
2017,J,Switzerland,Australia,4
2017,J,Switzerland,Austria,0
2017,J,Switzerland,Azerbaijan,0
2017,J,Switzerland,Belarus,0
2017,J,Switzerland,Belgium,6
2017,J,Switzerland,Bulgaria,8
2017,J,Switzerland,Croatia,0
2017,J,Switzerland,Cyprus,0
2017,J,Switzerland,Denmark,0
2017,J,Switzerland,France,1
2017,J,Switzerland,Germany,0
2017,J,Switzerland,Greece,0
2017,J,Switzerland,Hungary,3
2017,J,Switzerland,Israel,0
2017,J,Switzerland,Italy,2
2017,J,Switzerland,Moldova,0
2017,J,Switzerland,Norway,5
2017,J,Switzerland,Poland,0
2017,J,Switzerland,Portugal,12
2017,J,Switzerland,Romania,0
2017,J,Switzerland,Spain,0
2017,J,Switzerland,Sweden,10
2017,J,Switzerland,The Netherlands,7
2017,J,Switzerland,Ukraine,0
2017,J,Switzerland,United Kingdom,0
2017,J,The Netherlands,Armenia,0
2017,J,The Netherlands,Australia,4
2017,J,The Netherlands,Austria,3
2017,J,The Netherlands,Azerbaijan,0
2017,J,The Netherlands,Belarus,0
2017,J,The Netherlands,Belgium,2
2017,J,The Netherlands,Bulgaria,10
2017,J,The Netherlands,Croatia,0
2017,J,The Netherlands,Cyprus,0
2017,J,The Netherlands,Denmark,8
2017,J,The Netherlands,France,0
2017,J,The Netherlands,Germany,0
2017,J,The Netherlands,Greece,0
2017,J,The Netherlands,Hungary,0
2017,J,The Netherlands,Israel,0
2017,J,The Netherlands,Italy,0
2017,J,The Netherlands,Moldova,0
2017,J,The Netherlands,Norway,7
2017,J,The Netherlands,Poland,0
2017,J,The Netherlands,Portugal,12
2017,J,The Netherlands,Romania,1
2017,J,The Netherlands,Spain,0
2017,J,The Netherlands,Sweden,6
2017,J,The Netherlands,Ukraine,0
2017,J,The Netherlands,United Kingdom,5
2017,J,Ukraine,Armenia,0
2017,J,Ukraine,Australia,2
2017,J,Ukraine,Austria,0
2017,J,Ukraine,Azerbaijan,6
2017,J,Ukraine,Belarus,12
2017,J,Ukraine,Belgium,1
2017,J,Ukraine,Bulgaria,0
2017,J,Ukraine,Croatia,7
2017,J,Ukraine,Cyprus,0
2017,J,Ukraine,Denmark,0
2017,J,Ukraine,France,5
2017,J,Ukraine,Germany,0
2017,J,Ukraine,Greece,0
2017,J,Ukraine,Hungary,8
2017,J,Ukraine,Israel,0
2017,J,Ukraine,Italy,0
2017,J,Ukraine,Moldova,4
2017,J,Ukraine,Norway,0
2017,J,Ukraine,Poland,0
2017,J,Ukraine,Portugal,10
2017,J,Ukraine,Romania,0
2017,J,Ukraine,Spain,0
2017,J,Ukraine,Sweden,0
2017,J,Ukraine,The Netherlands,3
2017,J,Ukraine,United Kingdom,0
2017,J,United Kingdom,Armenia,0
2017,J,United Kingdom,Australia,10
2017,J,United Kingdom,Austria,3
2017,J,United Kingdom,Azerbaijan,0
2017,J,United Kingdom,Belarus,1
2017,J,United Kingdom,Belgium,5
2017,J,United Kingdom,Bulgaria,7
2017,J,United Kingdom,Croatia,0
2017,J,United Kingdom,Cyprus,0
2017,J,United Kingdom,Denmark,2
2017,J,United Kingdom,France,0
2017,J,United Kingdom,Germany,0
2017,J,United Kingdom,Greece,0
2017,J,United Kingdom,Hungary,0
2017,J,United Kingdom,Israel,0
2017,J,United Kingdom,Italy,0
2017,J,United Kingdom,Moldova,6
2017,J,United Kingdom,Norway,0
2017,J,United Kingdom,Poland,0
2017,J,United Kingdom,Portugal,12
2017,J,United Kingdom,Romania,0
2017,J,United Kingdom,Spain,0
2017,J,United Kingdom,Sweden,8
2017,J,United Kingdom,The Netherlands,4
2017,J,United Kingdom,Ukraine,0
2017,T,Albania,Armenia,0
2017,T,Albania,Australia,0
2017,T,Albania,Austria,0
2017,T,Albania,Azerbaijan,0
2017,T,Albania,Belarus,0
2017,T,Albania,Belgium,5
2017,T,Albania,Bulgaria,10
2017,T,Albania,Croatia,7
2017,T,Albania,Cyprus,0
2017,T,Albania,Denmark,0
2017,T,Albania,France,1
2017,T,Albania,Germany,0
2017,T,Albania,Greece,3
2017,T,Albania,Hungary,6
2017,T,Albania,Israel,0
2017,T,Albania,Italy,12
2017,T,Albania,Moldova,0
2017,T,Albania,Norway,0
2017,T,Albania,Poland,0
2017,T,Albania,Portugal,8
2017,T,Albania,Romania,4
2017,T,Albania,Spain,0
2017,T,Albania,Sweden,2
2017,T,Albania,The Netherlands,0
2017,T,Albania,Ukraine,0
2017,T,Albania,United Kingdom,0
2017,T,Armenia,Australia,0
2017,T,Armenia,Austria,0
2017,T,Armenia,Azerbaijan,0
2017,T,Armenia,Belarus,0
2017,T,Armenia,Belgium,5
2017,T,Armenia,Bulgaria,7
2017,T,Armenia,Croatia,0
2017,T,Armenia,Cyprus,12
2017,T,Armenia,Denmark,0
2017,T,Armenia,France,8
2017,T,Armenia,Germany,0
2017,T,Armenia,Greece,1
2017,T,Armenia,Hungary,0
2017,T,Armenia,Israel,0
2017,T,Armenia,Italy,4
2017,T,Armenia,Moldova,6
2017,T,Armenia,Norway,0
2017,T,Armenia,Poland,0
2017,T,Armenia,Portugal,10
2017,T,Armenia,Romania,2
2017,T,Armenia,Spain,0
2017,T,Armenia,Sweden,3
2017,T,Armenia,The Netherlands,0
2017,T,Armenia,Ukraine,0
2017,T,Armenia,United Kingdom,0
2017,T,Australia,Armenia,0
2017,T,Australia,Austria,0
2017,T,Australia,Azerbaijan,0
2017,T,Australia,Belarus,0
2017,T,Australia,Belgium,4
2017,T,Australia,Bulgaria,5
2017,T,Australia,Croatia,1
2017,T,Australia,Cyprus,0
2017,T,Australia,Denmark,8
2017,T,Australia,France,0
2017,T,Australia,Germany,0
2017,T,Australia,Greece,0
2017,T,Australia,Hungary,0
2017,T,Australia,Israel,0
2017,T,Australia,Italy,2
2017,T,Australia,Moldova,12
2017,T,Australia,Norway,0
2017,T,Australia,Poland,0
2017,T,Australia,Portugal,7
2017,T,Australia,Romania,10
2017,T,Australia,Spain,0
2017,T,Australia,Sweden,6
2017,T,Australia,The Netherlands,0
2017,T,Australia,Ukraine,0
2017,T,Australia,United Kingdom,3
2017,T,Austria,Armenia,0
2017,T,Austria,Australia,0
2017,T,Austria,Azerbaijan,0
2017,T,Austria,Belarus,0
2017,T,Austria,Belgium,8
2017,T,Austria,Bulgaria,7
2017,T,Austria,Croatia,4
2017,T,Austria,Cyprus,0
2017,T,Austria,Denmark,0
2017,T,Austria,France,0
2017,T,Austria,Germany,0
2017,T,Austria,Greece,0
2017,T,Austria,Hungary,5
2017,T,Austria,Israel,0
2017,T,Austria,Italy,6
2017,T,Austria,Moldova,3
2017,T,Austria,Norway,0
2017,T,Austria,Poland,2
2017,T,Austria,Portugal,12
2017,T,Austria,Romania,10
2017,T,Austria,Spain,0
2017,T,Austria,Sweden,1
2017,T,Austria,The Netherlands,0
2017,T,Austria,Ukraine,0
2017,T,Austria,United Kingdom,0
2017,T,Azerbaijan,Armenia,0
2017,T,Azerbaijan,Australia,0
2017,T,Azerbaijan,Austria,0
2017,T,Azerbaijan,Belarus,0
2017,T,Azerbaijan,Belgium,4
2017,T,Azerbaijan,Bulgaria,12
2017,T,Azerbaijan,Croatia,0
2017,T,Azerbaijan,Cyprus,0
2017,T,Azerbaijan,Denmark,0
2017,T,Azerbaijan,France,5
2017,T,Azerbaijan,Germany,0
2017,T,Azerbaijan,Greece,0
2017,T,Azerbaijan,Hungary,7
2017,T,Azerbaijan,Israel,1
2017,T,Azerbaijan,Italy,6
2017,T,Azerbaijan,Moldova,10
2017,T,Azerbaijan,Norway,0
2017,T,Azerbaijan,Poland,0
2017,T,Azerbaijan,Portugal,8
2017,T,Azerbaijan,Romania,2
2017,T,Azerbaijan,Spain,0
2017,T,Azerbaijan,Sweden,3
2017,T,Azerbaijan,The Netherlands,0
2017,T,Azerbaijan,Ukraine,0
2017,T,Azerbaijan,United Kingdom,0
2017,T,Belarus,Armenia,0
2017,T,Belarus,Australia,0
2017,T,Belarus,Austria,0
2017,T,Belarus,Azerbaijan,0
2017,T,Belarus,Belgium,6
2017,T,Belarus,Bulgaria,12
2017,T,Belarus,Croatia,0
2017,T,Belarus,Cyprus,0
2017,T,Belarus,Denmark,0
2017,T,Belarus,France,4
2017,T,Belarus,Germany,0
2017,T,Belarus,Greece,0
2017,T,Belarus,Hungary,8
2017,T,Belarus,Israel,0
2017,T,Belarus,Italy,0
2017,T,Belarus,Moldova,10
2017,T,Belarus,Norway,5
2017,T,Belarus,Poland,0
2017,T,Belarus,Portugal,7
2017,T,Belarus,Romania,2
2017,T,Belarus,Spain,0
2017,T,Belarus,Sweden,3
2017,T,Belarus,The Netherlands,0
2017,T,Belarus,Ukraine,1
2017,T,Belarus,United Kingdom,0
2017,T,Belgium,Armenia,0
2017,T,Belgium,Australia,0
2017,T,Belgium,Austria,0
2017,T,Belgium,Azerbaijan,0
2017,T,Belgium,Belarus,0
2017,T,Belgium,Bulgaria,8
2017,T,Belgium,Croatia,0
2017,T,Belgium,Cyprus,0
2017,T,Belgium,Denmark,0
2017,T,Belgium,France,3
2017,T,Belgium,Germany,0
2017,T,Belgium,Greece,0
2017,T,Belgium,Hungary,1
2017,T,Belgium,Israel,0
2017,T,Belgium,Italy,5
2017,T,Belgium,Moldova,7
2017,T,Belgium,Norway,0
2017,T,Belgium,Poland,4
2017,T,Belgium,Portugal,12
2017,T,Belgium,Romania,6
2017,T,Belgium,Spain,0
2017,T,Belgium,Sweden,2
2017,T,Belgium,The Netherlands,10
2017,T,Belgium,Ukraine,0
2017,T,Belgium,United Kingdom,0
2017,T,Bulgaria,Armenia,0
2017,T,Bulgaria,Australia,0
2017,T,Bulgaria,Austria,0
2017,T,Bulgaria,Azerbaijan,0
2017,T,Bulgaria,Belarus,0
2017,T,Bulgaria,Belgium,4
2017,T,Bulgaria,Croatia,1
2017,T,Bulgaria,Cyprus,3
2017,T,Bulgaria,Denmark,0
2017,T,Bulgaria,France,12
2017,T,Bulgaria,Germany,0
2017,T,Bulgaria,Greece,5
2017,T,Bulgaria,Hungary,6
2017,T,Bulgaria,Israel,0
2017,T,Bulgaria,Italy,0
2017,T,Bulgaria,Moldova,10
2017,T,Bulgaria,Norway,0
2017,T,Bulgaria,Poland,0
2017,T,Bulgaria,Portugal,7
2017,T,Bulgaria,Romania,8
2017,T,Bulgaria,Spain,0
2017,T,Bulgaria,Sweden,2
2017,T,Bulgaria,The Netherlands,0
2017,T,Bulgaria,Ukraine,0
2017,T,Bulgaria,United Kingdom,0
2017,T,Croatia,Armenia,0
2017,T,Croatia,Australia,0
2017,T,Croatia,Austria,0
2017,T,Croatia,Azerbaijan,0
2017,T,Croatia,Belarus,0
2017,T,Croatia,Belgium,5
2017,T,Croatia,Bulgaria,8
2017,T,Croatia,Cyprus,0
2017,T,Croatia,Denmark,0
2017,T,Croatia,France,3
2017,T,Croatia,Germany,0
2017,T,Croatia,Greece,0
2017,T,Croatia,Hungary,12
2017,T,Croatia,Israel,0
2017,T,Croatia,Italy,7
2017,T,Croatia,Moldova,4
2017,T,Croatia,Norway,0
2017,T,Croatia,Poland,0
2017,T,Croatia,Portugal,10
2017,T,Croatia,Romania,6
2017,T,Croatia,Spain,0
2017,T,Croatia,Sweden,2
2017,T,Croatia,The Netherlands,1
2017,T,Croatia,Ukraine,0
2017,T,Croatia,United Kingdom,0
2017,T,Cyprus,Armenia,1
2017,T,Cyprus,Australia,0
2017,T,Cyprus,Austria,0
2017,T,Cyprus,Azerbaijan,0
2017,T,Cyprus,Belarus,0
2017,T,Cyprus,Belgium,2
2017,T,Cyprus,Bulgaria,10
2017,T,Cyprus,Croatia,0
2017,T,Cyprus,Denmark,0
2017,T,Cyprus,France,3
2017,T,Cyprus,Germany,0
2017,T,Cyprus,Greece,12
2017,T,Cyprus,Hungary,0
2017,T,Cyprus,Israel,0
2017,T,Cyprus,Italy,8
2017,T,Cyprus,Moldova,6
2017,T,Cyprus,Norway,0
2017,T,Cyprus,Poland,0
2017,T,Cyprus,Portugal,7
2017,T,Cyprus,Romania,4
2017,T,Cyprus,Spain,0
2017,T,Cyprus,Sweden,5
2017,T,Cyprus,The Netherlands,0
2017,T,Cyprus,Ukraine,0
2017,T,Cyprus,United Kingdom,0
2017,T,Czech Republic,Armenia,2
2017,T,Czech Republic,Australia,0
2017,T,Czech Republic,Austria,0
2017,T,Czech Republic,Azerbaijan,10
2017,T,Czech Republic,Belarus,3
2017,T,Czech Republic,Belgium,4
2017,T,Czech Republic,Bulgaria,12
2017,T,Czech Republic,Croatia,0
2017,T,Czech Republic,Cyprus,0
2017,T,Czech Republic,Denmark,0
2017,T,Czech Republic,France,0
2017,T,Czech Republic,Germany,0
2017,T,Czech Republic,Greece,0
2017,T,Czech Republic,Hungary,0
2017,T,Czech Republic,Israel,0
2017,T,Czech Republic,Italy,1
2017,T,Czech Republic,Moldova,5
2017,T,Czech Republic,Norway,0
2017,T,Czech Republic,Poland,0
2017,T,Czech Republic,Portugal,8
2017,T,Czech Republic,Romania,6
2017,T,Czech Republic,Spain,0
2017,T,Czech Republic,Sweden,0
2017,T,Czech Republic,The Netherlands,0
2017,T,Czech Republic,Ukraine,7
2017,T,Czech Republic,United Kingdom,0
2017,T,Denmark,Armenia,0
2017,T,Denmark,Australia,2
2017,T,Denmark,Austria,0
2017,T,Denmark,Azerbaijan,0
2017,T,Denmark,Belarus,0
2017,T,Denmark,Belgium,6
2017,T,Denmark,Bulgaria,10
2017,T,Denmark,Croatia,0
2017,T,Denmark,Cyprus,0
2017,T,Denmark,France,0
2017,T,Denmark,Germany,0
2017,T,Denmark,Greece,0
2017,T,Denmark,Hungary,3
2017,T,Denmark,Israel,0
2017,T,Denmark,Italy,0
2017,T,Denmark,Moldova,8
2017,T,Denmark,Norway,7
2017,T,Denmark,Poland,0
2017,T,Denmark,Portugal,5
2017,T,Denmark,Romania,4
2017,T,Denmark,Spain,0
2017,T,Denmark,Sweden,12
2017,T,Denmark,The Netherlands,1
2017,T,Denmark,Ukraine,0
2017,T,Denmark,United Kingdom,0
2017,T,Estonia,Armenia,0
2017,T,Estonia,Australia,0
2017,T,Estonia,Austria,0
2017,T,Estonia,Azerbaijan,0
2017,T,Estonia,Belarus,2
2017,T,Estonia,Belgium,12
2017,T,Estonia,Bulgaria,7
2017,T,Estonia,Croatia,0
2017,T,Estonia,Cyprus,0
2017,T,Estonia,Denmark,0
2017,T,Estonia,France,1
2017,T,Estonia,Germany,0
2017,T,Estonia,Greece,0
2017,T,Estonia,Hungary,8
2017,T,Estonia,Israel,0
2017,T,Estonia,Italy,5
2017,T,Estonia,Moldova,4
2017,T,Estonia,Norway,0
2017,T,Estonia,Poland,0
2017,T,Estonia,Portugal,10
2017,T,Estonia,Romania,6
2017,T,Estonia,Spain,0
2017,T,Estonia,Sweden,3
2017,T,Estonia,The Netherlands,0
2017,T,Estonia,Ukraine,0
2017,T,Estonia,United Kingdom,0
2017,T,F.Y.R. Macedonia,Armenia,0
2017,T,F.Y.R. Macedonia,Australia,0
2017,T,F.Y.R. Macedonia,Austria,0
2017,T,F.Y.R. Macedonia,Azerbaijan,0
2017,T,F.Y.R. Macedonia,Belarus,0
2017,T,F.Y.R. Macedonia,Belgium,4
2017,T,F.Y.R. Macedonia,Bulgaria,12
2017,T,F.Y.R. Macedonia,Croatia,10
2017,T,F.Y.R. Macedonia,Cyprus,0
2017,T,F.Y.R. Macedonia,Denmark,0
2017,T,F.Y.R. Macedonia,France,6
2017,T,F.Y.R. Macedonia,Germany,0
2017,T,F.Y.R. Macedonia,Greece,0
2017,T,F.Y.R. Macedonia,Hungary,3
2017,T,F.Y.R. Macedonia,Israel,1
2017,T,F.Y.R. Macedonia,Italy,8
2017,T,F.Y.R. Macedonia,Moldova,2
2017,T,F.Y.R. Macedonia,Norway,0
2017,T,F.Y.R. Macedonia,Poland,0
2017,T,F.Y.R. Macedonia,Portugal,7
2017,T,F.Y.R. Macedonia,Romania,0
2017,T,F.Y.R. Macedonia,Spain,0
2017,T,F.Y.R. Macedonia,Sweden,5
2017,T,F.Y.R. Macedonia,The Netherlands,0
2017,T,F.Y.R. Macedonia,Ukraine,0
2017,T,F.Y.R. Macedonia,United Kingdom,0
2017,T,Finland,Armenia,0
2017,T,Finland,Australia,0
2017,T,Finland,Austria,0
2017,T,Finland,Azerbaijan,0
2017,T,Finland,Belarus,0
2017,T,Finland,Belgium,10
2017,T,Finland,Bulgaria,7
2017,T,Finland,Croatia,0
2017,T,Finland,Cyprus,0
2017,T,Finland,Denmark,0
2017,T,Finland,France,1
2017,T,Finland,Germany,0
2017,T,Finland,Greece,0
2017,T,Finland,Hungary,4
2017,T,Finland,Israel,0
2017,T,Finland,Italy,8
2017,T,Finland,Moldova,5
2017,T,Finland,Norway,2
2017,T,Finland,Poland,0
2017,T,Finland,Portugal,12
2017,T,Finland,Romania,3
2017,T,Finland,Spain,0
2017,T,Finland,Sweden,6
2017,T,Finland,The Netherlands,0
2017,T,Finland,Ukraine,0
2017,T,Finland,United Kingdom,0
2017,T,France,Armenia,6
2017,T,France,Australia,0
2017,T,France,Austria,0
2017,T,France,Azerbaijan,0
2017,T,France,Belarus,0
2017,T,France,Belgium,8
2017,T,France,Bulgaria,4
2017,T,France,Croatia,0
2017,T,France,Cyprus,0
2017,T,France,Denmark,0
2017,T,France,Germany,0
2017,T,France,Greece,0
2017,T,France,Hungary,2
2017,T,France,Israel,3
2017,T,France,Italy,5
2017,T,France,Moldova,7
2017,T,France,Norway,0
2017,T,France,Poland,1
2017,T,France,Portugal,12
2017,T,France,Romania,10
2017,T,France,Spain,0
2017,T,France,Sweden,0
2017,T,France,The Netherlands,0
2017,T,France,Ukraine,0
2017,T,France,United Kingdom,0
2017,T,Georgia,Armenia,10
2017,T,Georgia,Australia,0
2017,T,Georgia,Austria,0
2017,T,Georgia,Azerbaijan,12
2017,T,Georgia,Belarus,6
2017,T,Georgia,Belgium,0
2017,T,Georgia,Bulgaria,7
2017,T,Georgia,Croatia,0
2017,T,Georgia,Cyprus,2
2017,T,Georgia,Denmark,0
2017,T,Georgia,France,3
2017,T,Georgia,Germany,0
2017,T,Georgia,Greece,0
2017,T,Georgia,Hungary,0
2017,T,Georgia,Israel,0
2017,T,Georgia,Italy,5
2017,T,Georgia,Moldova,0
2017,T,Georgia,Norway,0
2017,T,Georgia,Poland,0
2017,T,Georgia,Portugal,8
2017,T,Georgia,Romania,0
2017,T,Georgia,Spain,0
2017,T,Georgia,Sweden,1
2017,T,Georgia,The Netherlands,0
2017,T,Georgia,Ukraine,4
2017,T,Georgia,United Kingdom,0
2017,T,Germany,Armenia,0
2017,T,Germany,Australia,0
2017,T,Germany,Austria,0
2017,T,Germany,Azerbaijan,0
2017,T,Germany,Belarus,0
2017,T,Germany,Belgium,10
2017,T,Germany,Bulgaria,5
2017,T,Germany,Croatia,8
2017,T,Germany,Cyprus,0
2017,T,Germany,Denmark,0
2017,T,Germany,France,0
2017,T,Germany,Greece,0
2017,T,Germany,Hungary,3
2017,T,Germany,Israel,0
2017,T,Germany,Italy,4
2017,T,Germany,Moldova,7
2017,T,Germany,Norway,0
2017,T,Germany,Poland,2
2017,T,Germany,Portugal,12
2017,T,Germany,Romania,6
2017,T,Germany,Spain,0
2017,T,Germany,Sweden,0
2017,T,Germany,The Netherlands,1
2017,T,Germany,Ukraine,0
2017,T,Germany,United Kingdom,0
2017,T,Greece,Armenia,2
2017,T,Greece,Australia,0
2017,T,Greece,Austria,0
2017,T,Greece,Azerbaijan,0
2017,T,Greece,Belarus,0
2017,T,Greece,Belgium,5
2017,T,Greece,Bulgaria,10
2017,T,Greece,Croatia,0
2017,T,Greece,Cyprus,12
2017,T,Greece,Denmark,0
2017,T,Greece,France,4
2017,T,Greece,Germany,0
2017,T,Greece,Hungary,0
2017,T,Greece,Israel,0
2017,T,Greece,Italy,7
2017,T,Greece,Moldova,6
2017,T,Greece,Norway,0
2017,T,Greece,Poland,0
2017,T,Greece,Portugal,8
2017,T,Greece,Romania,1
2017,T,Greece,Spain,0
2017,T,Greece,Sweden,3
2017,T,Greece,The Netherlands,0
2017,T,Greece,Ukraine,0
2017,T,Greece,United Kingdom,0
2017,T,Hungary,Armenia,0
2017,T,Hungary,Australia,0
2017,T,Hungary,Austria,0
